time,precip,site,version,selected_lat,selected_lon
1982-01-05,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-06,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-07,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-08,0.77346987,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-09,0.01180644,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-10,1.1599029,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-11,1.9462066,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-12,2.3667746,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-13,0.03416669,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-14,0.30427065,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-15,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-16,0.5276907,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-17,0.13439843,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-18,1.4718578,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-19,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-20,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-21,0.21604033,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-22,2.037675,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-23,0.79629767,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-24,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-25,4.2327747,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-26,3.9394073,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-27,3.4280317,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-28,3.985963,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-29,1.5419196,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-30,1.6794246,Shukkloc,PISCO_v2,-9.65,-77.75
1982-01-31,9.202616,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-01,4.2586093,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-02,2.0964785,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-03,1.2643806,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-04,2.7168705,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-05,0.828935,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-06,4.228768,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-07,1.6577417,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-08,1.1262707,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-09,0.061620995,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-10,0.10494552,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-11,0.16384436,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-12,0.9800351,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-13,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-14,2.6366255,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-15,1.2587813,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-16,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-17,0.6689403,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-18,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-19,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-20,5.13722,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-21,1.7759432,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-22,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-23,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-24,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-25,0.051139895,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-26,0.69814014,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-27,1.9562519,Shukkloc,PISCO_v2,-9.65,-77.75
1982-02-28,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-01,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-02,0.22016121,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-03,1.286573,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-04,1.8005531,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-05,0.33184946,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-06,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-07,0.020405753,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-08,0.067702115,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-09,0.10675323,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-10,0.88662887,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-11,0.0900534,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-12,2.139773,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-13,16.7021,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-14,3.1656833,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-15,2.4315732,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-16,0.595815,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-17,1.4664965,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-18,1.1582581,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-19,1.2180544,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-20,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-21,0.35162312,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-22,1.8934205,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-23,20.292501,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-24,21.592033,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-25,2.4491289,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-26,0.6761052,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-27,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-28,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-29,0.41080916,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-30,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-03-31,0.07203179,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-01,0.04960995,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-02,22.171343,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-03,3.2208428,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-04,15.093528,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-05,7.6538157,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-06,0.99506104,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-07,2.0065825,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-08,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-09,5.889943,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-10,1.9895117,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-11,1.4645767,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-12,0.22756001,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-13,0.5607733,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-14,0.5288652,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-15,0.56759626,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-16,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-17,0.061581366,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-18,0.037810996,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-19,0.17849645,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-20,0.24652404,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-21,0.1562562,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-22,0.1806016,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-23,0.018445468,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-24,0.576024,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-25,0.22729197,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-26,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-27,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-28,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-29,0.0724174,Shukkloc,PISCO_v2,-9.65,-77.75
1982-04-30,0.19293508,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-01,0.39178163,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-02,0.057506252,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-03,0.13113013,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-04,0.2678398,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-05,0.48030007,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-06,0.19896059,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-07,0.47053263,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-08,0.037988525,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-09,0.030755457,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-10,0.20350653,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-11,0.22915041,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-12,0.24427888,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-13,0.42888257,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-14,1.6657223,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-15,0.4437018,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-16,0.24327418,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-17,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-18,0.7947197,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-19,0.5791203,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-20,0.051628612,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-21,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-22,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-23,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-24,0.06904962,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-25,0.083543345,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-26,0.273228,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-27,0.4054236,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-28,0.10752578,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-29,0.3266542,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-30,0.4470121,Shukkloc,PISCO_v2,-9.65,-77.75
1982-05-31,0.09639957,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-01,0.050413266,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-02,0.025731543,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-03,0.13170576,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-04,0.1758492,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-05,0.13806005,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-06,0.009286899,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-07,0.014792558,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-08,0.14424135,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-09,0.17812842,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-10,0.05000103,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-11,0.62184113,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-12,0.15197684,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-13,0.049847748,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-14,0.009930466,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-15,0.010126514,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-16,0.17173006,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-17,0.83484316,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-18,0.0374805,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-19,0.2738899,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-20,0.68792856,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-21,0.9548602,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-22,0.1931958,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-23,0.023738325,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-24,0.6094491,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-25,0.015877942,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-26,0.04333674,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-27,0.29435575,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-28,0.21121894,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-29,0.061893094,Shukkloc,PISCO_v2,-9.65,-77.75
1982-06-30,0.0069050305,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-01,0.23022081,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-02,0.00899431,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-03,0.010175788,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-04,0.030085305,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-05,0.055471584,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-06,0.098994985,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-07,0.24121532,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-08,0.28809774,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-09,0.15668489,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-10,0.008437586,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-11,0.44480565,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-12,0.67659867,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-13,0.41363862,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-14,0.019551849,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-15,0.007854369,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-16,0.06226285,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-17,0.42717233,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-18,0.026435181,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-19,0.07975912,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-20,0.14947774,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-21,0.33142182,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-22,0.18652141,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-23,0.17019616,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-24,0.25550622,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-25,0.01262997,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-26,0.050409935,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-27,0.28653756,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-28,1.1142347,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-29,0.02209233,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-30,0.0084756855,Shukkloc,PISCO_v2,-9.65,-77.75
1982-07-31,0.022222754,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-01,0.13241544,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-02,0.01733874,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-03,0.11846988,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-04,0.18419737,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-05,0.111174114,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-06,0.018665724,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-07,0.14655624,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-08,0.10347481,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-09,0.19731408,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-10,0.39857247,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-11,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-12,0.27832317,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-13,0.11904669,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-14,0.27890489,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-15,0.20336337,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-16,0.3515573,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-17,0.08607972,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-18,0.17163411,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-19,0.2160036,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-20,0.12763618,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-21,0.009445973,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-22,0.016033936,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-23,0.14051248,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-24,0.27160797,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-25,0.2372977,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-26,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-27,0.012746394,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-28,0.15790682,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-29,0.2759598,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-30,0.43449947,Shukkloc,PISCO_v2,-9.65,-77.75
1982-08-31,0.37267166,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-01,0.01584031,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-02,0.00521166,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-03,0.35796693,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-04,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-05,0.039875217,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-06,0.003907777,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-07,0.41936526,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-08,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-09,0.37033087,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-10,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-11,0.17856778,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-12,0.1695542,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-13,0.1067166,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-14,0.006960797,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-15,0.23690009,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-16,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-17,0.48092672,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-18,0.17262235,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-19,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-20,0.16479458,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-21,1.0742222,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-22,0.21240905,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-23,0.98582876,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-24,0.36720377,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-25,0.43214676,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-26,0.7771634,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-27,0.41738057,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-28,0.29735863,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-29,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-09-30,0.004527351,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-01,0.7600925,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-02,0.93205535,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-03,2.356194,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-04,9.443934,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-05,0.5592057,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-06,4.312017,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-07,0.33660448,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-08,0.7810778,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-09,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-10,0.07731758,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-11,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-12,0.14725035,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-13,2.9962277,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-14,0.9740507,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-15,31.38342,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-16,18.256414,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-17,49.20452,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-18,0.6404445,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-19,0.20923835,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-20,1.0524521,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-21,1.7138541,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-22,13.185797,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-23,9.085424,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-24,14.530439,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-25,34.214172,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-26,20.448355,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-27,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-28,0.11377988,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-29,0.03955245,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-30,0.48632592,Shukkloc,PISCO_v2,-9.65,-77.75
1982-10-31,0.054967158,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-01,0.35209233,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-02,0.2058095,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-03,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-04,0.33016628,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-05,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-06,0.89300686,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-07,0.076429285,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-08,0.2618736,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-09,0.5813481,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-10,0.3029388,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-11,1.1277833,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-12,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-13,0.5723478,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-14,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-15,3.1737373,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-16,3.660821,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-17,5.980476,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-18,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-19,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-20,0.03468647,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-21,0.34208107,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-22,2.4329522,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-23,2.2112687,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-24,3.5943954,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-25,6.5012455,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-26,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-27,1.001867,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-28,0.18968187,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-29,0.24161033,Shukkloc,PISCO_v2,-9.65,-77.75
1982-11-30,0.458501,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-01,1.1863129,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-02,0.5051395,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-03,0.21556626,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-04,1.037484,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-05,1.3026263,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-06,0.7181499,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-07,3.2632716,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-08,4.0261636,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-09,3.5100667,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-10,0.8991473,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-11,0.26251838,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-12,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-13,0.54151624,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-14,0.31184438,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-15,0.12202402,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-16,0.4415684,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-17,0.1924269,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-18,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-19,0.04883663,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-20,0.44597858,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-21,2.495918,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-22,1.7186165,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-23,3.8701282,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-24,0.12616572,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-25,0.36751065,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-26,0.5731188,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-27,0.060989454,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-28,0.010874629,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-29,0.048701867,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-30,0.41018486,Shukkloc,PISCO_v2,-9.65,-77.75
1982-12-31,0.4530482,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-01,0.8846179,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-02,0.42622077,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-03,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-04,0.94230264,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-05,1.5314072,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-06,7.8812604,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-07,11.290424,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-08,0.0,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-09,0.9098361,Shukkloc,PISCO_v2,-9.65,-77.75
1983-01-10,3.973988,Shukkloc,PISCO_v2,-9.65,-77.75
